Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.05    0.28 4050037/4050037     check_subsumption_possibility [102]
[103]    2.1    0.05    0.28 4050037         find_spec_literal [103]
                0.13    0.00 12307042/17409199     EqnSubsumeQOrderCompare [130]
                0.07    0.00 8100074/47542571     FindRewritableClausesIndexed [94]
                0.04    0.02 4712508/8446476     SubstComputeMatch [161]
                0.01    0.02 5972244/12933490     SubstBacktrack [192]
-----------------------------------------------
                0.03    0.30 7835638/7835638     LiteralTermExtWeight [99]
[104]    2.1    0.03    0.30 7835638         EqnTermExtWeight [104]
                0.04    0.26 15671276/51079469     TermExtWeight [59]
-----------------------------------------------
                0.01    0.32 1234270/1234270     ClauseAddEvaluation [21]
[105]    2.0    0.01    0.32 1234270         GenericFunWeightCompute [105]
                0.02    0.30 1234270/1234270     ClauseFunWeight [106]
                0.00    0.00  617135/617135      init_relevance_vector2 [418]
                0.00    0.00  617135/617135      init_conj_vector [727]
-----------------------------------------------
                0.02    0.30 1234270/1234270     GenericFunWeightCompute [105]
[106]    2.0    0.02    0.30 1234270         ClauseFunWeight [106]
                0.03    0.27 7835638/7835638     LiteralFunWeight [108]
-----------------------------------------------
                0.02    0.29 3221657/3221657     SigDeclareIsPredicate [92]
[107]    2.0    0.02    0.29 3221657         TypeChangeReturnType [107]
                0.03    0.22 3221657/3221691     TypeBankInsertTypeShared [112]
                0.02    0.02 3221657/3221657     TypeCopy [211]
-----------------------------------------------
                0.03    0.27 7835638/7835638     ClauseFunWeight [106]
[108]    1.9    0.03    0.27 7835638         LiteralFunWeight [108]
                0.05    0.22 7835638/7835638     EqnFunWeight [110]
-----------------------------------------------
                0.28    0.00 4211357/4211357     TermTreeDeleteRWLinks [93]
[109]    1.8    0.28    0.00 4211357         TermDeleteRWLink [109]
-----------------------------------------------
                0.05    0.22 7835638/7835638     LiteralFunWeight [108]
[110]    1.7    0.05    0.22 7835638         EqnFunWeight [110]
                0.22    0.00 15671276/15671276     TermFsumWeight [122]
-----------------------------------------------
                             51882349             TermCopyNormalizeVars [111]
                0.00    0.00       6/50623133     TBAlloc [707]
                0.00    0.00      34/50623133     prfx_insert_term [658]
                0.00    0.00     104/50623133     TBTermParseReal <cycle 3> [576]
                0.00    0.00     528/50623133     tb_term_parse_arglist <cycle 3> [597]
                0.00    0.00     782/50623133     TBTermCollectSubterms [680]
                0.00    0.00    3424/50623133     TBGCSweep [145]
                0.00    0.00   14024/50623133     TBGCMarkTerm [533]
                0.00    0.00   95384/50623133     VarBankGetAltVar [454]
                0.00    0.00   96979/50623133     TBInsertDisjoint [340]
                0.00    0.00  103602/50623133     TBInsert [379]
                0.02    0.00 4504900/50623133     TBInsertNoProps [131]
                0.08    0.00 15997488/50623133     TBInsertOpt [89]
                0.15    0.00 29805878/50623133     TBInsertRepl [57]
[111]    1.6    0.26    0.00 50623133+51882349 TermCopyNormalizeVars [111]
                0.00    0.00      34/34          TermCopyNormalizeVarsAlpha [691]
                0.00    0.00      20/2789893     VarBankVarAlloc <cycle 1> [968]
                0.00    0.00  318299/1904189     SecureMalloc [795]
                             51882349             TermCopyNormalizeVars [111]
-----------------------------------------------
                0.00    0.00       1/3221691     SigInsertInternalCodes [752]
                0.00    0.00       6/3221691     TypeBankAlloc [721]
                0.00    0.00      11/3221691     TypeInferSort [694]
                0.00    0.00      16/3221691     TermAllocNewSkolem [705]
                0.03    0.22 3221657/3221691     TypeChangeReturnType [107]
[112]    1.6    0.03    0.22 3221691         TypeBankInsertTypeShared [112]
                0.00    0.18 3221683/3451282     PTreeObjStore [127]
                0.00    0.03 3221672/3221672     TypeFree [231]
                0.01    0.00 3221691/3221691     force_arg_sharing [315]
-----------------------------------------------
                0.00    0.00  218752/23353066     KBO6Greater [248]
                0.25    0.00 23134314/23353066     KBO6Compare [23]
[113]    1.6    0.25    0.00 23353066         kbo6reset [113]
-----------------------------------------------
                0.00    0.00    3290/18905074     PDTreeDelete [466]
                0.00    0.00    3352/18905074     PDTreeInsertTerm [492]
                0.07    0.17 18898432/18905074     PDTreeMatchPrefix [64]
[114]    1.5    0.07    0.17 18905074         pdt_select_alt_ref [114]
                0.13    0.04 16993408/18204043     IntMapGetRef [134]
                0.01    0.00 1911666/156390115     ClauseCPosGetSubterm [86]
-----------------------------------------------
                0.00    0.00       1/263         ProofStateLoadWatchlist [431]
                0.00    0.00       1/263         main [1]
                0.00    0.00       1/263         ClauseSetReweight [411]
                0.00    0.00       1/263         TableauControlFree [432]
                0.00    0.00       2/263         ClauseTableauFree [407]
                0.00    0.00       4/263         Etableau [2]
                0.00    0.01      15/263         ClauseTableauExtensionRule <cycle 10> [283]
                0.00    0.03      34/263         process_branch_nofork [7]
                0.00    0.19     204/263         ClauseTableauExtensionRuleAttemptOnBranch <cycle 10> [128]
[115]    1.5    0.00    0.24     263         ClauseSetFree [115]
                0.00    0.24     263/943         ClauseSetFreeClauses [61]
                0.00    0.00     263/498769      PDArrayFree [348]
                0.00    0.00     526/16711572     FVIndexPrint [212]
                0.00    0.00     263/98190       DStrFree [835]
-----------------------------------------------
                0.01    0.08  693362/1819471     ForwardModifyClause [66]
                0.01    0.14 1126109/1819471     ClauseMarkMaximalTerms [16]
[116]    1.5    0.02    0.22 1819471         EqnListOrient [116]
                0.07    0.16 11532346/11532346     EqnOrient [119]
-----------------------------------------------
                0.01    0.00 2530601/43942844     kbolincmp [28]
                0.23    0.00 41412243/43942844     mfyvwblhs [51]
[117]    1.5    0.24    0.00 43942844         inc_vb [117]
-----------------------------------------------
                0.00    0.00    7120/714949      ComputeIntoParamodulants [41]
                0.00    0.02   50869/714949      ComputeFromParamodulants [32]
                0.00    0.09  273449/714949      compute_into_pm_pos_clause [45]
                0.00    0.12  383511/714949      compute_from_pm_pos_clause [37]
[118]    1.4    0.00    0.22  714949         UnpackClausePos [118]
                0.06    0.08  714949/714949      UnpackClausePosInto [140]
                0.00    0.08  714949/714949      ClausePosAlloc [168]
-----------------------------------------------
                0.07    0.16 11532346/11532346     EqnListOrient [116]
[119]    1.4    0.07    0.16 11532346         EqnOrient [119]
                0.01    0.14 1131007/23134314     TOCompare [20]
                0.01    0.00   24654/24654       EqnSwapSides [359]
-----------------------------------------------
                0.00    0.01  118117/2609727     unit_clause_set_subsumes_clause [243]
                0.01    0.20 2491610/2609727     ClausePositiveSimplifyReflect [124]
[120]    1.4    0.01    0.21 2609727         FindSimplifyingUnit [120]
                0.01    0.20 2629602/4532892     FindSignedTopSimplifyingUnit [96]
-----------------------------------------------
                0.00    0.03  614401/5216187     indexed_find_demodulator [223]
                0.00    0.19 4601786/5216187     FindSignedTopSimplifyingUnit [96]
[121]    1.4    0.00    0.22 5216187         PDTreeFindNextDemodulator [121]
                0.01    0.17 5216187/5216187     PDTreeFindNextIndexedLeaf [132]
                0.03    0.00 10418928/156390115     ClauseCPosGetSubterm [86]
                0.00    0.00   82340/566457      PTreeTraverseInit [228]
                0.00    0.00  151234/1745276     PTreeTraverseNext [295]
-----------------------------------------------
                             32612410             TermFsumWeight [122]
                0.22    0.00 15671276/15671276     EqnFunWeight [110]
[122]    1.4    0.22    0.00 15671276+32612410 TermFsumWeight [122]
                             32612410             TermFsumWeight [122]
-----------------------------------------------
                             5578734             TBGetFreqConstTerm [123]
                0.00    0.00     116/67292905     SubstIsRenaming [726]
                0.02    0.00 7271956/67292905     SubstBacktrackSingle [210]
                0.19    0.00 60020833/67292905     SubstNormTerm [85]
[123]    1.3    0.21    0.00 67292905+5578734 TBGetFreqConstTerm [123]
                0.00    0.00       1/1904189     SecureMalloc [795]
